level	session	dois
1	4	10.1145/3197517.3201389, 10.1145/3072959.3073635, 10.1145/3072959.3073676, 10.1145/3130800.3130809, 10.1145/3130800.3130825, 10.1145/3130800.3130845, 10.1145/3084873.3084911, 10.1016/j.cag.2016.07.005, 10.1145/2897824.2925956, 10.1145/2897824.2925898, 10.2312/stag.20161366, 10.1111/cgf.12697, 10.1145/2766905, 10.1145/2816795.2818078, 10.1145/2809785, 10.2312/13813, 10.1111/cgf.12330, 10.1145/2601097.2601179, 10.1109/MCG.2012.92, 10.1111/cgf.12014, 10.1080/2151237X.2012.654054, 10.2312/conf/EG2012/posters/035-037, 10.2312/conf/EG2012/stars/159-182, 10.2312/VAST/VAST12/049-056, 10.1145/2070781.2024176, 10.1145/2070781.2024183, 10.1109/TVCG.2011.28, 10.1111/j.1467-8659.2009.01610.x, 10.1109/TVCG.2009.96, 10.1109/TVCG.2010.136, 10.1109/TVCG.2006.115, 10.1016/j.cag.2004.11.012, 10.1111/j.1467-8659.2005.00881.x, 10.1016/j.gmod.2004.11.002, 10.1145/1015706.1015782, 10.1145/1015706.1015810, 10.2312/EGGH/EGGH04/007-014, 10.1109/VISUAL.2003.1250407, 10.2312/egs.20021004, 10.1145/1242073.1242261, 10.1111/1467-8659.00404, 10.1007/s003710050197
2	1	10.1002/cpe.4143, 10.1155/2017/7206595, 10.3233/978-1-61499-843-3-721, 10.3233/978-1-61499-843-3-733, 10.3233/978-1-61499-843-3-770, 10.1007/978-3-319-78024-5_45, 10.1002/cpe.3862, 10.1016/j.parco.2016.08.005, 10.1007/978-3-662-48096-0_47, 10.1007/978-3-319-27308-2_59, 10.1109/SE4HPCS.2015.9, 10.1109/HPCSim.2015.7237021, 10.1007/978-3-319-32149-3_6, 10.1016/j.cpc.2013.10.019, 10.1007/978-3-319-14313-2_37, 10.1016/j.procs.2014.05.004, 10.1007/978-3-319-17248-4_2, 10.1109/HiPC.2013.6799111, 10.1016/j.procs.2013.05.219, 10.3182/20130925-3-CZ-3023.00039, 10.1007/978-3-642-55195-6_36, 10.1109/SBAC-PAD.2013.37, 10.1007/978-3-642-36949-0_61, 10.1145/2322156.2322158, 10.1007/978-3-642-31464-3_65, 10.1016/j.procs.2011.04.105, 10.1007/978-3-642-28151-8_22, 10.1016/j.procs.2010.04.119, 10.1109/MCSE.2009.11, 10.1007/978-3-642-14390-8_49, 10.1016/j.cpc.2007.09.006, 10.1109/MCSE.2008.153, 10.1109/MCSE.2006.4, 10.1109/MCSE.2006.9, 10.1007/11602569_41
2	4	10.1002/cpe.4143, 10.1155/2017/7206595, 10.3233/978-1-61499-843-3-721, 10.3233/978-1-61499-843-3-733, 10.3233/978-1-61499-843-3-770, 10.1007/978-3-319-78024-5_45, 10.1002/cpe.3862, 10.1016/j.parco.2016.08.005, 10.1007/978-3-662-48096-0_47, 10.1007/978-3-319-27308-2_59, 10.1109/SE4HPCS.2015.9, 10.1109/HPCSim.2015.7237021, 10.1007/978-3-319-32149-3_6, 10.1016/j.cpc.2013.10.019, 10.1007/978-3-319-14313-2_37, 10.1016/j.procs.2014.05.004, 10.1007/978-3-319-17248-4_2, 10.1109/HiPC.2013.6799111, 10.1016/j.procs.2013.05.219, 10.3182/20130925-3-CZ-3023.00039, 10.1007/978-3-642-55195-6_36, 10.1109/SBAC-PAD.2013.37, 10.1007/978-3-642-36949-0_61, 10.1145/2322156.2322158, 10.1007/978-3-642-31464-3_65, 10.1016/j.procs.2011.04.105, 10.1007/978-3-642-28151-8_22, 10.1016/j.procs.2010.04.119, 10.1109/MCSE.2009.11, 10.1007/978-3-642-14390-8_49, 10.1016/j.cpc.2007.09.006, 10.1109/MCSE.2008.153, 10.1109/MCSE.2006.4, 10.1109/MCSE.2006.9, 10.1007/11602569_41
1	5	10.1016/j.patcog.2018.07.025, 10.1007/s10589-017-9962-1, 10.1016/j.jco.2018.02.004, 10.1007/s10851-017-0754-0, 10.23919/EUSIPCO.2018.8553267, 10.1109/IROS.2018.8593990, 10.1109/HUMANOIDS.2017.8246973, 10.1109/ICRA.2017.7989364, 10.3389/frobt.2016.00035, 10.1007/s10957-016-0893-2, 10.1016/j.tcs.2015.06.048, 10.1109/HUMANOIDS.2016.7803263, 10.1109/HUMANOIDS.2016.7803275, 10.1109/ICRA.2016.7487177, 10.1109/IROS.2016.7759720, 10.1155/2015/359590, 10.1109/CVPR.2015.7298608, 10.4230/DagRep.5.8.54, 10.1007/s10589-013-9628-6, 10.1109/ICASSP.2014.6854954, 10.1109/IROS.2014.6943124, 10.1109/ISIT.2014.6874969, 10.1007/978-3-642-41136-6_7, 10.1109/CVPRW.2013.106, 10.1109/IROS.2013.6696893, 10.1561/2200000036, 10.1007/s10994-012-5282-y, 10.4230/DagRep.1.7.53, 10.1007/s10208-009-9049-1, 10.1007/s10208-010-9064-2, 10.1007/978-3-642-15880-3_10, 10.1007/978-3-642-15883-4_27, 10.1016/j.jco.2009.01.002, 10.1007/978-3-642-04146-4_27, 10.1162/neco.2008.05-07-517, 10.1016/j.jco.2006.07.001, 10.1145/1273496.1273579, 10.1007/s10208-004-0134-1, 10.1162/089976604773135104
1	3	10.1016/j.comcom.2018.03.005, 10.1016/j.comcom.2018.07.034, 10.1016/j.osnem.2018.07.001, 10.1016/j.pmcj.2018.09.004, 10.3390/s18082611, 10.1109/TMC.2018.2824325, 10.1109/CloudCom2018.2018.00024, 10.1109/ICPHYS.2018.8390794, 10.1109/PERCOMW.2018.8480273, 10.23919/WONS.2018.8311660, 10.1109/WoWMoM.2018.8449819, 10.1007/978-3-030-02931-9_3, 10.1007/978-3-030-02931-9_23, 10.1145/3184558.3192312, 10.1145/3184558.3191596, 10.1111/jcc4.12193, 10.1016/j.osnem.2017.05.001, 10.1016/j.osnem.2017.04.001, 10.1016/S2468-6964(17)30045-9, 10.1016/j.osnem.2017.11.002, 10.1016/j.pmcj.2017.02.003, 10.1016/j.pmcj.2017.07.009, 10.1016/j.pmcj.2017.07.014, 10.1016/j.pmcj.2017.06.006, 10.1145/3149007, 10.1007/978-3-319-65151-4_10, 10.1109/WiMOB.2017.8115846, 10.1109/WoWMoM.2017.7974310, 10.4230/DagRep.7.10.42, 10.1016/j.comcom.2015.11.007, 10.1016/j.comcom.2015.11.005, 10.1016/j.comcom.2015.09.028, 10.1016/j.comcom.2015.09.027, 10.1007/s12083-015-0395-2, 10.1109/ISCC.2016.7543776, 10.1145/2979683.2979700, 10.1145/2979683.2979695, 10.1007/978-3-319-28361-6_7, 10.1109/RTSI.2016.7740634, 10.1109/SASO.2016.17, 10.1109/SMARTCOMP.2016.7501696, 10.1016/j.comcom.2015.09.004, 10.1016/j.comcom.2015.09.025, 10.1109/COMST.2014.2369742, 10.1016/j.pmcj.2014.05.005, 10.1016/j.socnet.2015.04.005, 10.1145/2733379, 10.1109/TC.2014.2360544, 10.1109/TMC.2014.2316506, 10.1007/978-3-319-27308-2_25, 10.1109/MedHocNet.2015.7173296, 10.1109/WMNC.2015.35, 10.1109/WoWMoM.2015.7158162, 10.1109/WoWMoM.2015.7158159, 10.1016/j.comcom.2014.03.028, 10.1016/j.pmcj.2013.07.011, 10.1016/j.pmcj.2014.01.004, 10.1007/978-3-319-14325-5_25, 10.1109/MASS.2014.97, 10.1145/2645672.2645676, 10.1016/j.procs.2014.10.042, 10.1145/2641798.2641822, 10.1109/PerComW.2014.6815211, 10.1109/PerComW.2014.6815264, 10.1145/2554850.2555000, 10.1109/SASO.2014.13, 10.1109/VTCFall.2014.6966162, 10.1145/2645672, 10.1016/j.comcom.2013.03.003, 10.1145/2518017.2518018, 10.1109/TMC.2012.213, 10.1109/CGC.2013.91, 10.1145/2512938.2512949, 10.1109/INFCOMW.2013.6562913, 10.1109/INFCOM.2013.6567181, 10.1109/IWCMC.2013.6583789, 10.1007/978-3-642-54140-7_2, 10.1109/SASO.2013.38, 10.1007/978-3-319-03260-3_31, 10.1109/WoWMoM.2013.6583437, 10.1109/WoWMoM.2013.6583379, 10.1145/2377677.2377775, 10.1016/j.comcom.2011.10.005, 10.1016/j.comcom.2012.08.003, 10.1016/j.pmcj.2011.10.001, 10.1016/j.pmcj.2012.07.006, 10.1109/GreenCom.2012.53, 10.1145/2159576.2159582, 10.1145/2159576.2159600, 10.1145/2387238.2387252, 10.1145/2342509.2342512, 10.1109/SocialCom-PASSAT.2012.41, 10.1007/978-3-642-35386-4_14, 10.1109/WoWMoM.2012.6263683, 10.1109/MCOM.2011.6094021, 10.1109/LCOMM.2011.090911.111467, 10.1016/j.pmcj.2011.01.001, 10.1109/TPDS.2010.153, 10.1109/Med-Hoc-Net.2011.5970481, 10.1145/2068897.2068927, 10.1145/2068897.2068955, 10.1007/978-3-642-20798-3_23, 10.1007/978-3-642-25126-9_64, 10.1109/WoWMoM.2011.5986136, 10.1109/WoWMoM.2011.5986145, 10.1109/WoWMoM.2011.5986141, 10.1109/MCOM.2010.5560597, 10.1016/j.comnet.2009.09.001, 10.1016/j.comcom.2009.11.016, 10.1016/j.comcom.2010.01.013, 10.1016/j.comcom.2010.05.004, 10.1016/j.jnca.2010.03.017, 10.1007/978-3-642-25575-5_12, 10.1145/1868521.1868568, 10.1109/PERCOMW.2010.5470591, 10.1016/j.procs.2010.04.265, 10.1007/978-0-387-09753-4_2, 10.1016/j.adhoc.2008.06.003, 10.1093/comjnl/bxn025, 10.1007/978-3-642-04274-4_34, 10.1109/ISCC.2009.5202284, 10.1145/1641776.1641782, 10.1504/IJAACS.2008.019203, 10.1016/j.pmcj.2007.03.001, 10.1016/j.pmcj.2008.04.003, 10.1145/1394555.1394568, 10.1007/s11276-006-0010-9, 10.1145/1409985.1410002, 10.1145/1454503.1454541, 10.1109/SASOW.2008.34, 10.1109/WOWMOM.2008.4594890, 10.1155/2007/62089, 10.1007/978-3-540-92191-2_23, 10.1109/MOBHOC.2007.4428696, 10.1109/WOWMOM.2007.4351776, 10.1109/WOWMOM.2007.4351716, 10.1109/WOWMOM.2007.4351687, 10.1109/MCOM.2006.1668381, 10.1109/MCOM.2006.248176, 10.1145/1161252.1161255, 10.1145/1164783.1164795, 10.1145/1163610.1163613, 10.1109/PERCOMW.2006.139, 10.1145/1132983, 10.1108/17427370580000133, 10.1016/j.pmcj.2005.03.001, 10.1109/PERSER.2005.1506548, 10.1109/ISCC.2005.147, 10.1201/9781420035094.ch24, 10.1016/j.comnet.2004.03.009, 10.1109/ISCC.2004.1358449, 10.1145/1023663.1023695, 10.1016/S0166-5316(03)00066-X, 10.1109/HICSS.2003.1174855, 10.1007/978-3-540-39867-7_31, 10.1007/978-3-540-39867-7_72, 10.1007/3-540-47906-6_19
2	5	10.1016/j.future.2018.08.047, 10.1016/j.future.2018.11.015, 10.1109/TII.2018.2856097, 10.1109/ACCESS.2017.2780324, 10.1002/cpe.4527, 10.1002/cpe.4476, 10.1002/cpe.4904, 10.1504/IJCSE.2018.10012838, 10.1504/IJGUC.2018.10012795, 10.1504/IJHPCN.2016.10007039, 10.1007/s10766-017-0531-0, 10.1007/s10766-017-0507-0, 10.1007/s10766-018-0565-y, 10.1007/s10766-017-0554-6, 10.1007/s10766-017-0538-6, 10.1016/j.jnca.2018.04.016, 10.1016/j.jpdc.2017.10.021, 10.1016/j.jpdc.2017.06.022, 10.1016/j.jpdc.2017.06.020, 10.1007/s00500-017-2887-x, 10.1007/978-3-030-10549-5_52, 10.1007/978-3-319-98530-5_86, 10.1109/PDP2018.2018.00118, 10.1109/RTSI.2018.8548426, 10.1016/j.amc.2017.08.001, 10.1002/cpe.4101, 10.1016/j.eswa.2017.02.034, 10.1016/j.jocs.2017.03.011, 10.1007/s11042-017-4736-4, 10.1016/j.procs.2017.08.313, 10.1016/j.procs.2017.08.315, 10.1109/SITIS.2017.85, 10.1016/j.bspc.2016.02.007, 10.1007/978-3-319-49109-7_68, 10.1109/WAINA.2016.110, 10.1016/j.procs.2016.09.071, 10.1016/j.procs.2016.09.073, 10.1016/j.procs.2016.09.076, 10.1016/j.procs.2016.09.082, 10.1109/HPCSim.2016.7568319, 10.1007/978-3-319-39345-2_50, 10.1109/ISCC.2016.7543709, 10.1109/SITIS.2016.123, 10.1016/j.jcp.2015.01.003, 10.1109/3PGCIC.2015.55, 10.1109/3PGCIC.2015.77, 10.1007/978-3-319-30162-4_2, 10.5220/0005579603370343, 10.15439/2015F286, 10.1016/j.procs.2015.05.220, 10.1016/j.procs.2015.05.194, 10.1016/j.procs.2015.05.198, 10.1145/2769493.2769560, 10.1109/SITIS.2015.87, 10.1155/2014/523862, 10.5220/0004911604730477, 10.1007/978-3-319-25936-9_10, 10.5220/0005144104270433, 10.15439/2014F279, 10.1109/SITIS.2014.86, 10.1016/j.procs.2013.06.001, 10.1145/2504335.2504381, 10.1007/978-3-642-33642-3_27, 10.1145/2413097.2413141, 10.1109/ICALT.2009.164, 10.1016/j.camwa.2007.10.002
2	3	10.1177/1059712315609412, 10.1007/978-3-319-49109-7_69, 10.1142/S0129065715500173, 10.1016/j.neucom.2014.08.066, 10.1016/j.neunet.2015.08.003, 10.1109/CBMS.2013.6627795, 10.1080/09540091.2012.684670, 10.1016/j.cogsys.2010.07.005, 10.1007/978-3-642-20282-7_26, 10.1007/s00422-010-0415-5, 10.1007/978-3-642-04146-4_66, 10.3233/978-1-58603-891-5-783, 10.1007/978-3-540-75555-5_12, 10.1109/CAMP.2005.34, 10.1007/11676935_42, 10.1109/ICIAP.2003.1234061, 10.1007/3-540-45411-X_28
1	1	10.1109/CVPRW.2018.00228, 10.1016/j.cviu.2017.01.002, 10.1109/LES.2017.2755443, 10.1109/ICDSP.2017.8096090, 10.1111/mice.12184, 10.1016/j.imavis.2016.05.007, 10.1007/978-3-319-91863-1_1, 10.1007/978-3-319-53375-9_13, 10.5220/0005822104840494, 10.1109/IS.2016.7737471, 10.1007/978-3-319-59259-6_6, 10.1109/TISHW.2016.7847774, 10.1142/S0218001415550010, 10.3390/rs70403565, 10.3390/s150202283, 10.1109/TITS.2015.2459721, 10.1007/978-3-319-23117-4_51, 10.1109/ICCVW.2015.98, 10.1007/978-3-319-23222-5_27, 10.5220/0005341906380643, 10.1007/978-3-319-08338-4_2, 10.1145/2659021.2659059, 10.5220/0004919307410746, 10.1007/978-3-319-14899-1_9, 10.1016/j.patcog.2012.03.003, 10.1109/TIM.2011.2150630, 10.1109/ICIP.2012.6467181, 10.1111/j.1468-0394.2010.00545.x, 10.1142/S0218001410008081, 10.1016/j.patcog.2010.03.009, 10.1007/978-3-642-17691-3_14, 10.1007/978-3-642-12159-3_20, 10.1109/AVSS.2010.62, 10.1109/ICPR.2010.998, 10.1007/978-3-642-17277-9_30, 10.1016/j.cviu.2008.01.010, 10.1109/TCSVT.2009.2026817, 10.1007/978-3-642-04697-1_48, 10.1109/AVSS.2009.69, 10.1109/ICDSC.2009.5289365, 10.1109/ICDSC.2009.5289343, 10.1007/978-3-642-10520-3_41, 10.1007/978-3-642-01811-4_5, 10.1007/978-3-642-10467-1_108, 10.1109/AVSS.2008.33, 10.1145/1386352.1386419, 10.1007/978-3-540-69905-7_30, 10.1109/IROS.2008.4651259, 10.1016/j.patcog.2007.01.018, 10.1007/978-3-540-74607-2_78, 10.1109/WIAMIS.2007.14, 10.1016/j.imavis.2006.01.001, 10.1109/AVSS.2006.18, 10.1142/S021800140500440X, 10.1109/AVSS.2005.1577279, 10.1109/AVSS.2005.1577280, 10.1109/AVSS.2005.1577331, 10.1007/11556121_49, 10.1007/11552499_70, 10.1007/11504894_7, 10.1016/S0031-3203(03)00228-0, 10.1109/ICPR.2004.1334521, 10.1109/ICPR.2004.1333921, 10.1109/IROS.2004.1389824, 10.1007/978-3-540-30543-9_82, 10.1007/978-3-540-30542-2_125, 10.1080/0952813021000039430, 10.1109/IROS.2003.1250708, 10.1109/ICPR.2002.1044654, 10.1080/09528130110063100, 10.1109/ICPR.2000.903051, 10.1007/3-540-48774-3_31, 10.1109/IROS.1998.724845, 10.1016/0167-8655(95)00029-G, 10.1109/41.334582, 10.1093/bioinformatics/9.6.701, 10.1109/ROBOT.1993.292173, 10.1016/0167-8655(92)90070-G, 10.1109/IROS.1992.601498, 10.1109/IROS.1991.174589, 10.1109/IROS.1991.174596
1	4	10.1109/CVPRW.2018.00228, 10.1016/j.cviu.2017.01.002, 10.1109/LES.2017.2755443, 10.1109/ICDSP.2017.8096090, 10.1111/mice.12184, 10.1016/j.imavis.2016.05.007, 10.1007/978-3-319-91863-1_1, 10.1007/978-3-319-53375-9_13, 10.5220/0005822104840494, 10.1109/IS.2016.7737471, 10.1007/978-3-319-59259-6_6, 10.1109/TISHW.2016.7847774, 10.1142/S0218001415550010, 10.3390/rs70403565, 10.3390/s150202283, 10.1109/TITS.2015.2459721, 10.1007/978-3-319-23117-4_51, 10.1109/ICCVW.2015.98, 10.1007/978-3-319-23222-5_27, 10.5220/0005341906380643, 10.1007/978-3-319-08338-4_2, 10.1145/2659021.2659059, 10.5220/0004919307410746, 10.1007/978-3-319-14899-1_9, 10.1016/j.patcog.2012.03.003, 10.1109/TIM.2011.2150630, 10.1109/ICIP.2012.6467181, 10.1111/j.1468-0394.2010.00545.x, 10.1142/S0218001410008081, 10.1016/j.patcog.2010.03.009, 10.1007/978-3-642-17691-3_14, 10.1007/978-3-642-12159-3_20, 10.1109/AVSS.2010.62, 10.1109/ICPR.2010.998, 10.1007/978-3-642-17277-9_30, 10.1016/j.cviu.2008.01.010, 10.1109/TCSVT.2009.2026817, 10.1007/978-3-642-04697-1_48, 10.1109/AVSS.2009.69, 10.1109/ICDSC.2009.5289365, 10.1109/ICDSC.2009.5289343, 10.1007/978-3-642-10520-3_41, 10.1007/978-3-642-01811-4_5, 10.1007/978-3-642-10467-1_108, 10.1109/AVSS.2008.33, 10.1145/1386352.1386419, 10.1007/978-3-540-69905-7_30, 10.1109/IROS.2008.4651259, 10.1016/j.patcog.2007.01.018, 10.1007/978-3-540-74607-2_78, 10.1109/WIAMIS.2007.14, 10.1016/j.imavis.2006.01.001, 10.1109/AVSS.2006.18, 10.1142/S021800140500440X, 10.1109/AVSS.2005.1577279, 10.1109/AVSS.2005.1577280, 10.1109/AVSS.2005.1577331, 10.1007/11556121_49, 10.1007/11552499_70, 10.1007/11504894_7, 10.1016/S0031-3203(03)00228-0, 10.1109/ICPR.2004.1334521, 10.1109/ICPR.2004.1333921, 10.1109/IROS.2004.1389824, 10.1007/978-3-540-30543-9_82, 10.1007/978-3-540-30542-2_125, 10.1080/0952813021000039430, 10.1109/IROS.2003.1250708, 10.1109/ICPR.2002.1044654, 10.1080/09528130110063100, 10.1109/ICPR.2000.903051, 10.1007/3-540-48774-3_31, 10.1109/IROS.1998.724845, 10.1016/0167-8655(95)00029-G, 10.1109/41.334582, 10.1093/bioinformatics/9.6.701, 10.1109/ROBOT.1993.292173, 10.1016/0167-8655(92)90070-G, 10.1109/IROS.1992.601498, 10.1109/IROS.1991.174589, 10.1109/IROS.1991.174596
2	1	10.1109/CVPRW.2018.00228, 10.1016/j.cviu.2017.01.002, 10.1109/LES.2017.2755443, 10.1109/ICDSP.2017.8096090, 10.1111/mice.12184, 10.1016/j.imavis.2016.05.007, 10.1007/978-3-319-91863-1_1, 10.1007/978-3-319-53375-9_13, 10.5220/0005822104840494, 10.1109/IS.2016.7737471, 10.1007/978-3-319-59259-6_6, 10.1109/TISHW.2016.7847774, 10.1142/S0218001415550010, 10.3390/rs70403565, 10.3390/s150202283, 10.1109/TITS.2015.2459721, 10.1007/978-3-319-23117-4_51, 10.1109/ICCVW.2015.98, 10.1007/978-3-319-23222-5_27, 10.5220/0005341906380643, 10.1007/978-3-319-08338-4_2, 10.1145/2659021.2659059, 10.5220/0004919307410746, 10.1007/978-3-319-14899-1_9, 10.1016/j.patcog.2012.03.003, 10.1109/TIM.2011.2150630, 10.1109/ICIP.2012.6467181, 10.1111/j.1468-0394.2010.00545.x, 10.1142/S0218001410008081, 10.1016/j.patcog.2010.03.009, 10.1007/978-3-642-17691-3_14, 10.1007/978-3-642-12159-3_20, 10.1109/AVSS.2010.62, 10.1109/ICPR.2010.998, 10.1007/978-3-642-17277-9_30, 10.1016/j.cviu.2008.01.010, 10.1109/TCSVT.2009.2026817, 10.1007/978-3-642-04697-1_48, 10.1109/AVSS.2009.69, 10.1109/ICDSC.2009.5289365, 10.1109/ICDSC.2009.5289343, 10.1007/978-3-642-10520-3_41, 10.1007/978-3-642-01811-4_5, 10.1007/978-3-642-10467-1_108, 10.1109/AVSS.2008.33, 10.1145/1386352.1386419, 10.1007/978-3-540-69905-7_30, 10.1109/IROS.2008.4651259, 10.1016/j.patcog.2007.01.018, 10.1007/978-3-540-74607-2_78, 10.1109/WIAMIS.2007.14, 10.1016/j.imavis.2006.01.001, 10.1109/AVSS.2006.18, 10.1142/S021800140500440X, 10.1109/AVSS.2005.1577279, 10.1109/AVSS.2005.1577280, 10.1109/AVSS.2005.1577331, 10.1007/11556121_49, 10.1007/11552499_70, 10.1007/11504894_7, 10.1016/S0031-3203(03)00228-0, 10.1109/ICPR.2004.1334521, 10.1109/ICPR.2004.1333921, 10.1109/IROS.2004.1389824, 10.1007/978-3-540-30543-9_82, 10.1007/978-3-540-30542-2_125, 10.1080/0952813021000039430, 10.1109/IROS.2003.1250708, 10.1109/ICPR.2002.1044654, 10.1080/09528130110063100, 10.1109/ICPR.2000.903051, 10.1007/3-540-48774-3_31, 10.1109/IROS.1998.724845, 10.1016/0167-8655(95)00029-G, 10.1109/41.334582, 10.1093/bioinformatics/9.6.701, 10.1109/ROBOT.1993.292173, 10.1016/0167-8655(92)90070-G, 10.1109/IROS.1992.601498, 10.1109/IROS.1991.174589, 10.1109/IROS.1991.174596
2	3	10.1007/s11263-017-1026-6, 10.1007/978-3-030-03840-3_28, 10.23919/ICIF.2018.8455444, 10.1109/ICASSP.2018.8461323, 10.1109/ICIP.2018.8451024, 10.1007/s00138-016-0808-0, 10.1109/AVSS.2017.8078468, 10.1109/ICCVW.2017.276, 10.1016/B978-0-12-809276-7.00005-9, 10.1016/B978-0-12-809276-7.00017-5, 10.1109/TPAMI.2015.2477843, 10.1109/TPAMI.2015.2496269, 10.1016/j.cviu.2015.02.007, 10.1109/ICCV.2015.529, 10.1145/2733373.2806238, 10.1145/2733373.2806343, 10.1007/s11263-013-0692-2, 10.1145/2659021.2659033, 10.1145/2659021.2659046, 10.1007/978-3-319-11755-3_45, 10.1109/ICPR.2014.708, 10.1109/ICPR.2014.717, 10.1109/ICCV.2013.150, 10.1007/978-3-642-41184-7_69, 10.1007/978-3-642-41184-7_70, 10.1109/ICIP.2013.6738732, 10.1145/2522848.2522862, 10.1007/978-3-642-37444-9_51, 10.1109/AVSS.2011.6027369, 10.1109/ICPR.2010.851, 10.1145/1878039.1878048, 10.1007/978-0-387-93808-0_40, 10.1109/AVSS.2009.79, 10.1109/ICASSP.2009.4959694, 10.1007/978-3-642-02481-8_103, 10.1007/978-1-84882-054-8_3, 10.1007/978-1-84882-054-8_5, 10.1007/978-1-84882-054-8_9, 10.1007/978-3-540-85853-9_5, 10.1007/978-3-540-68585-2_4, 10.1007/978-3-540-68585-2_27, 10.1109/ICIAP.2007.4362798, 10.1007/3-540-68755-6_10, 10.1109/TPAMI.2006.177, 10.1007/978-3-540-69568-4_3, 10.1109/MFI.2006.265661, 10.1109/CVPR.2005.178, 10.1007/1-4020-4179-9_82, 10.1007/1-4020-4179-9_103, 10.1109/ICIAP.2003.1234040
2	1	10.3390/info9100252, 10.1007/s11219-016-9347-1, 10.1109/SANER.2018.8330200, 10.1007/978-3-319-68560-1_29, 10.1109/WETICE.2017.47, 10.1093/database/baw071, 10.1016/j.compbiomed.2016.01.014, 10.1007/s10664-014-9347-3, 10.1504/IJGUC.2016.10001945, 10.1007/978-3-319-49109-7_69, 10.1109/SEAA.2015.20, 10.1007/978-3-319-26844-6_19, 10.1007/978-3-319-14206-7_7, 10.1109/3PGCIC.2014.87, 10.3233/978-1-61499-474-9-340, 10.1007/s10664-011-9187-3, 10.1016/j.jss.2013.07.009, 10.1145/2407736.2407737, 10.1007/978-3-642-45260-4_9, 10.1109/ICSM.2012.6405277, 10.1007/s10664-010-9138-4, 10.1109/CSMR.2011.8, 10.1007/978-3-642-28033-7_5, 10.1109/CSMR.2010.36, 10.1109/ICSM.2010.5609715, 10.1145/1868328.1868335, 10.1109/ESEM.2009.5315991, 10.1007/978-3-642-05415-0_19, 10.1109/TPAMI.2007.1065, 10.1006/csla.1997.0038, 10.1109/ICASSP.1997.599555, 10.1109/34.329008, 10.1016/0167-6393(93)90068-V, 10.1109/34.93811
2	4	10.1111/itor.12422, 10.1287/trsc.2016.0730, 10.1016/j.cor.2015.04.023, 10.1016/j.dam.2013.11.018, 10.1016/j.cor.2014.06.002, 10.1016/j.dam.2013.02.013, 10.1016/j.ejor.2013.10.018, 10.1016/j.ejor.2014.04.026, 10.1111/itor.12076, 10.1002/net.21519, 10.1002/net.21529, 10.1016/j.dam.2011.12.021, 10.1007/s11590-012-0559-4, 10.1002/net.20467, 10.1057/jors.2009.17, 10.1016/j.cor.2005.03.014, 10.1016/j.ejor.2005.12.026
